Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed, Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
6668,9/26/2020,8:00 AM,Andhra Pradesh,588169,5606,661458,682404,4209660,,,,,4187565
6669,9/26/2020,8:00 AM,Arunachal Pradesh,6230,14,8671,708301,4257263,,,,,4223251
6670,9/26/2020,8:00 AM,Assam,136715,625,167374,728203,4347478,,,,,4268889
6671,9/26/2020,8:00 AM,Bihar,161874,878,175525,745060,4460496,,,,,4323326
6672,9/26/2020,8:00 AM,Chandigarh,8677,145,11212,757930,4569985,,,,,4376661
6673,9/26/2020,8:00 AM,Chhattisgarh,66860,777,98565,761022,4590051,,,,,4388384
6674,9/26/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2805,2,2989,783406,4699926,,,,,4440291
6675,9/26/2020,8:00 AM,Delhi,228436,5147,264450,814748,4809984,,,,,4495630
6676,9/26/2020,8:00 AM,Goa,25071,386,31071,839740,4900908,,,,,4544279
6677,9/26/2020,8:00 AM,Gujarat,110358,3393,130229,868619,4976578,,,,,4589747
6678,9/26/2020,8:00 AM,Haryana,101273,1273,120578,896561,5050495,,,,,4635084
6679,9/26/2020,8:00 AM,Himachal Pradesh,9546,157,13679,910724,5120160,,,,,4671707
6680,9/26/2020,8:00 AM,Jammu and Kashmir,49557,1105,69832,913563,5132852,,,,,4679335
6681,9/26/2020,8:00 AM,Jharkhand,64515,661,77709,923475,5211769,,,,,4716835
6682,9/26/2020,8:00 AM,Karnataka,450302,8417,557212,932547,5278119,,,,,4750360
6683,9/26/2020,8:00 AM,Kerala,111331,635,160933,941481,5337581,,,,,4781479
6684,9/26/2020,8:00 AM,Ladakh,2971,56,4025,963716,5415472,,,,,4823176
6685,9/26/2020,8:00 AM,Madhya Pradesh,93238,2152,117588,985661,5493169,,,,,4866561
6686,9/26/2020,8:00 AM,Maharashtra,992806,34761,1300757,1000822,5545439,,,,,4895451
6687,9/26/2020,8:00 AM,Manipur,7602,63,9791,1005549,5564365,,,,,4906062
6688,9/26/2020,8:00 AM,Meghalaya,3343,43,5158,1016620,5660217,,,,,4951333
6689,9/26/2020,8:00 AM,Mizoram,1289,0,1835,1026445,5736178,,,,,4991388
6690,9/26/2020,8:00 AM,Nagaland,4669,16,5768,1035957,5815449,,,,,5037596
6691,9/26/2020,8:00 AM,Odisha,165432,767,201096,1045897,5905412,,,,,5092140
6692,9/26/2020,8:00 AM,Puducherry,19781,494,25489,1052108,5957822,,,,,5126070
6693,9/26/2020,8:00 AM,Punjab,84025,3134,107096,1065723,6008343,,,,,5162834
6694,9/26/2020,8:00 AM,Rajasthan,104288,1412,124730,1069858,6018318,,,,,5172965
6695,9/26/2020,8:00 AM,Sikkim,2075,31,2785,1087164,6058536,,,,,5216811
6696,9/26/2020,8:00 AM,Tamil Nadu,513836,9148,569370,1100365,6094198,,,,,5255610
6697,9/26/2020,8:00 AM,Telengana,152441,1091,183866,1111414,6127572,,,,,5292027
6698,9/26/2020,8:00 AM,Tripura,17992,268,24408,1120399,6160986,,,,,5328713
6699,9/26/2020,8:00 AM,Uttarakhand,33843,555,45332,1127840,6196730,0,,,,5366882
6700,9/26/2020,8:00 AM,Uttar Pradesh,313686,5450,378533,1134499,6241866,0,,,,5414503
6701,9/26/2020,8:00 AM,West Bengal,211020,4665,241059,1135878,6255672,0,,,,5428452
6702,9/27/2020,8:00 AM,Andaman and Nicobar Islands,3551,52,3774,1143767,6330679,0,,,,5507417
6703,9/27/2020,8:00 AM,Andhra Pradesh,597294,5663,668751,1159495,6502046,0,,,,5690306
6704,9/27/2020,8:00 AM,Arunachal Pradesh,6397,14,8869,1175779,6736202,0,,,,5937633
6705,9/27/2020,8:00 AM,Assam,138310,638,169110,1198182,7009391,0,,,,6228593
6706,9/27/2020,8:00 AM,Bihar,163432,886,177072,1252763,7262897,0,,,,6520208
6707,9/27/2020,8:00 AM,Chandigarh,8937,145,11380,1323927,7470844,0,,,,6781739
6708,9/27/2020,8:00 AM,Chhattisgarh,70955,817,102461,1347360,7546638,0,,,,6875084
6709,9/27/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2831,2,2996,1398688,7697166,0,,,,7063107
6710,9/27/2020,8:00 AM,Delhi,232912,5193,267822,1448667,7791337,0,,,,7190142
6711,9/27/2020,8:00 AM,Goa,25759,391,31574,1486152,7863019,0,,,,7286844
6712,9/27/2020,8:00 AM,Gujarat,111777,3406,131646,1525249,8095392,0,,,,7545710
6713,9/27/2020,8:00 AM,Haryana,103827,1291,122267,1579310,8296910,0,,,,7790199
6714,9/27/2020,8:00 AM,Himachal Pradesh,9728,164,13996,1633138,8385735,0,,,,7924700
6715,9/27/2020,8:00 AM,Jammu and Kashmir,51494,1125,71049,1661068,8408425,0,,,,7972482
6716,9/27/2020,8:00 AM,Jharkhand,65839,670,78935,1695583,8440148,0,,,,8031685
6717,9/27/2020,8:00 AM,Karnataka,455719,8503,566023,1712385,8473156,0,,,,8076791
6718,9/27/2020,8:00 AM,Kerala,114530,656,167939,1723335,8505457,0,,,,8116108
6719,9/27/2020,8:00 AM,Ladakh,3018,57,4093,1731945,8540444,25,,,,8156189
6720,9/27/2020,8:00 AM,Madhya Pradesh,95490,2181,119899,1770029,8569989,140,,,,8215741
6721,9/27/2020,8:00 AM,Maharashtra,1016450,35191,1321176,1805831,8842307,292,,,,8503345
6722,9/27/2020,8:00 AM,Manipur,7681,64,10051,1832529,9033365,292,,,,8711904
6723,9/27/2020,8:00 AM,Meghalaya,3654,43,5212,1891333,9256218,335,,,,8976866
6724,9/27/2020,8:00 AM,Mizoram,1316,0,1865,1936105,9349288,345,,,,9104491
6725,9/27/2020,8:00 AM,Nagaland,4819,16,5862,1986276,9657220,355,,,,9441618
6726,9/27/2020,8:00 AM,Odisha,170193,783,205452,2043906,9890841,365,,,,9713059
6727,9/27/2020,8:00 AM,Puducherry,20205,500,26032,2097552,10050732,390,,,,9911018
6728,9/27/2020,8:00 AM,Punjab,86013,3188,108684,2133139,10365370,405,,,,10238404
6729,9/27/2020,8:00 AM,Rajasthan,105994,1426,126775,2144571,10556439,405,,,,10429212
6730,9/27/2020,8:00 AM,Sikkim,2097,31,2833,2159078,10947148,440,,,,10807056
6731,9/27/2020,8:00 AM,Tamil Nadu,519448,9233,575017,2172525,11241792,475,,,,11092832
6732,9/27/2020,8:00 AM,Telengana,154499,1100,185833,2263719,11372533,536,,,,11289696
6733,9/27/2020,8:00 AM,Tripura,18392,270,24728,2366442,11681370,607,,,,11658908
6734,9/27/2020,8:00 AM,Uttarakhand,34859,566,46281,2449270,12028617,670,,,,
6735,9/27/2020,8:00 AM,Uttar Pradesh,320232,5517,382835,2505217,12384000,824,,,,
6736,9/27/2020,8:00 AM,West Bengal,213975,4721,244240,2531246,12489871,829,,,,
6737,9/28/2020,8:00 AM,Andaman and Nicobar Islands,3553,53,3794,2569981,12660446,970,,,,
6738,9/28/2020,8:00 AM,Andhra Pradesh,605090,5708,675674,2596643,12912612,1169,,,,
6739,9/28/2020,8:00 AM,Arunachal Pradesh,6495,14,9004,2619254,13021219,1612,,,,
6740,9/28/2020,8:00 AM,Assam,139980,655,169985,2633986,13223775,1831,,,,
6741,9/28/2020,8:00 AM,Bihar,164987,888,178702,2659078,13509903,2065,,,,
6742,9/28/2020,8:00 AM,Chandigarh,9103,147,11553,2685792,13947931,2442,,,,
6743,9/28/2020,8:00 AM,Chhattisgarh,72224,848,104733,2694411,14050198,2589,,,,
6744,9/28/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2848,2,3002,2707950,14209753,2855,,,,
6745,9/28/2020,8:00 AM,Delhi,236651,5235,271114,2720133,14293847,3242,,,,
6746,9/28/2020,8:00 AM,Goa,26460,401,31958,2732468,14357391,3667,,,,
6747,9/28/2020,8:00 AM,Gujarat,113008,3416,133057,2771499,14467104,4064,,,,
6748,9/28/2020,8:00 AM,Haryana,105990,1307,123782,2795543,14535181,4759,,,,
6749,9/28/2020,8:00 AM,Himachal Pradesh,10359,175,14191,2809019,14589343,6326,,,,
6750,9/28/2020,8:00 AM,Jammu and Kashmir,52859,1132,72190,2812616,14669893,7329,,,,
6751,9/28/2020,8:00 AM,Jharkhand,66797,679,79909,2822198,15012716,9039,,,,
6752,9/28/2020,8:00 AM,Karnataka,462241,8582,575566,2830367,15340136,10895,,,,
6753,9/28/2020,8:00 AM,Kerala,117921,677,175384,2892615,15642842,12782,,,,
6754,9/28/2020,8:00 AM,Ladakh,3032,58,4103,2934868,15781334,14466,,,,
6755,9/28/2020,8:00 AM,Madhya Pradesh,97571,2207,122209,2985186,16027896,15896,,,,
6756,9/28/2020,8:00 AM,Maharashtra,1030015,35571,1339232,3024034,16340889,17362,,,,
6757,9/28/2020,8:00 AM,Manipur,7876,64,10299,3032796,16446521,17679,,,,
6758,9/28/2020,8:00 AM,Meghalaya,3779,43,5302,3048710,16681507,18868,,,,
6759,9/28/2020,8:00 AM,Mizoram,1373,0,1908,3059606,16839945,19973,,,,
6760,9/28/2020,8:00 AM,Nagaland,4888,16,5946,3068674,17004217,20990,,,,
6761,9/28/2020,8:00 AM,Odisha,173571,797,209374,3077626,17299450,21863,,,,
6762,9/28/2020,8:00 AM,Puducherry,20648,513,26400,3104050,17598068,22849,,,,
6763,9/28/2020,8:00 AM,Punjab,88312,3238,110106,3134776,17869211,23766,,,,
6764,9/28/2020,8:00 AM,Rajasthan,107718,1441,128859,3143344,17966861,24634,,,,
6765,9/28/2020,8:00 AM,Sikkim,2146,33,2871,3158431,18247134,25272,,,,
6766,9/28/2020,8:00 AM,Tamil Nadu,525154,9313,580808,3172492,18529003,25760,,,,
6767,9/28/2020,8:00 AM,Telengana,156431,1107,187211,3182830,18776585,26461,,,,
6768,9/28/2020,8:00 AM,Tripura,18959,273,24921,3235213,19060967,27195,,,,
6769,9/28/2020,8:00 AM,Uttarakhand,35672,574,47045,3300741,19331412,27979,,,,
6770,9/28/2020,8:00 AM,Uttar Pradesh,325888,5594,387085,3381898,19625188,29106,,,,
6771,9/28/2020,8:00 AM,West Bengal,216921,4781,247425,3432365,19841668,29541,,,,
6772,9/29/2020,8:00 AM,Andaman and Nicobar Islands,3582,53,3803,3469051,20122835,30850,,,,
6773,9/29/2020,8:00 AM,Andhra Pradesh,612300,5745,681161,3516249,20355388,32002,,,,
6774,9/29/2020,8:00 AM,Arunachal Pradesh,6592,15,9332,3600344,20565543,33382,,,,
6775,9/29/2020,8:00 AM,Assam,142300,667,173629,3653551,20807159,34854,,,,
6776,9/29/2020,8:00 AM,Bihar,166276,892,179832,3732832,21049554,36028,,,,
6777,9/29/2020,8:00 AM,Chandigarh,9325,153,11678,3774871,21313782,37503,,,,
6778,9/29/2020,8:00 AM,Chhattisgarh,74537,877,108458,3793500,21446352,37648,,,,
6779,9/29/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2877,2,3012,3851723,21632554,38431,,,,
6780,9/29/2020,8:00 AM,Delhi,240703,5272,273098,,,,,,,
6781,9/29/2020,8:00 AM,Goa,27072,407,32396,,,,,,,
6782,9/29/2020,8:00 AM,Gujarat,114344,3428,134461,,,,,,,
6783,9/29/2020,8:00 AM,Haryana,108411,1331,125412,,,,,,,
6784,9/29/2020,8:00 AM,Himachal Pradesh,10627,180,14457,,,,,,,
6785,9/29/2020,8:00 AM,Jammu and Kashmir,54267,1146,73014,,,,,,,
6786,9/29/2020,8:00 AM,Jharkhand,68603,688,81417,0,317,,,,,317
6787,9/29/2020,8:00 AM,Karnataka,469750,8641,582458,0,437,,,,,437
6788,9/29/2020,8:00 AM,Kerala,121268,697,179922,0,2463,,,,,2463
6789,9/29/2020,8:00 AM,Ladakh,3064,58,4152,0,11169,,,,,11169
6790,9/29/2020,8:00 AM,Madhya Pradesh,100012,2242,124166,0,11291,,,,,11291
6791,9/29/2020,8:00 AM,Maharashtra,1049947,35751,1351153,0,17837,,,,,17837
6792,9/29/2020,8:00 AM,Manipur,7982,64,10477,0,24830,,,,,24830
6793,9/29/2020,8:00 AM,Meghalaya,3868,46,5362,0,26183,,,,,26183
6794,9/29/2020,8:00 AM,Mizoram,1459,0,1958,0,27829,,,,,27829
6795,9/29/2020,8:00 AM,Nagaland,4938,17,5957,0,50646,,,,,50646
6796,9/29/2020,8:00 AM,Odisha,177585,813,212609,0,51194,,,,,51194
6797,9/29/2020,8:00 AM,Puducherry,21156,515,26685,0,58306,,,,,58306
6798,9/29/2020,8:00 AM,Punjab,90345,3284,111375,0,78713,,,,,78713
6799,9/29/2020,8:00 AM,Rajasthan,109472,1456,130971,0,92418,,,,,92418
6800,9/29/2020,8:00 AM,Sikkim,2164,34,2896,0,95000,,,,,95000
6801,9/29/2020,8:00 AM,Tamil Nadu,530708,9383,586397,0,95057,,,,,95057
6802,9/29/2020,8:00 AM,Telengana,158690,1116,189283,0,95234,,,,,95234
6803,9/29/2020,8:00 AM,Tripura,19203,276,25353,1,96412,,,,,96413
6804,9/29/2020,8:00 AM,Uttarakhand,36856,580,47502,1,103182,,,,,103183
6805,9/29/2020,8:00 AM,Uttar Pradesh,331270,5652,390875,1,114646,,,,,114647
6806,9/29/2020,8:00 AM,West Bengal,219844,4837,250580,1,121587,,,,,121588
6807,9/30/2020,8:00 AM,Andaman and Nicobar Islands,3587,53,3821,1,135976,,,,,135977
6808,9/30/2020,8:00 AM,Andhra Pradesh,622136,5780,687351,1,136224,,,,,136225
6809,9/30/2020,8:00 AM,Arunachal Pradesh,6743,16,9553,604,155681,,,,,156285
6810,9/30/2020,8:00 AM,Assam,144002,680,177221,7469,163839,,,,,171308
6811,9/30/2020,8:00 AM,Bihar,168025,894,181285,18190,168005,,,,,186195
6812,9/30/2020,8:00 AM,Chandigarh,9598,158,11816,27865,170812,,,,,198677
6813,9/30/2020,8:00 AM,Chhattisgarh,78514,916,110655,34949,171915,,,,,206864
6814,9/30/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2910,2,3032,35849,173941,,,,,209790
6815,9/30/2020,8:00 AM,Delhi,243481,5320,276325,35849,174352,,,,,210201
6816,9/30/2020,8:00 AM,Goa,27781,419,32777,36119,183724,,,,,219843
6817,9/30/2020,8:00 AM,Gujarat,115727,3439,135842,36507,213634,,,,,250141
6818,9/30/2020,8:00 AM,Haryana,110814,1356,126974,36593,214056,,,,,250649
6819,9/30/2020,8:00 AM,Himachal Pradesh,10991,183,14747,36703,223783,,,,,260486
6820,9/30/2020,8:00 AM,Jammu and Kashmir,55517,1164,74095,36962,239544,,,,,276506
6821,9/30/2020,8:00 AM,Jharkhand,69898,700,82540,37473,240044,,,,,277517
6822,9/30/2020,8:00 AM,Karnataka,476378,8777,592911,37473,240066,,,,,277539
6823,9/30/2020,8:00 AM,Kerala,124688,719,187276,37595,241191,,,,,278786
6824,9/30/2020,8:00 AM,Ladakh,3107,58,4195,38104,241286,,,,,279390
6825,9/30/2020,8:00 AM,Madhya Pradesh,102445,2281,126043,39717,241292,,,,,281009
6826,9/30/2020,8:00 AM,Maharashtra,1069159,36181,1366129,41174,242750,,,,,283924
6827,9/30/2020,8:00 AM,Manipur,8039,65,10746,44096,247329,,,,,291425
6828,9/30/2020,8:00 AM,Meghalaya,3940,47,5463,44096,247329,,,,,291425
6829,9/30/2020,8:00 AM,Mizoram,1576,0,1986,44096,247329,,,,,291425
6830,9/30/2020,8:00 AM,Nagaland,4986,17,6040,44096,247329,,,,,291425
6831,9/30/2020,8:00 AM,Odisha,181481,828,215676,44097,253137,,,,,297234
6832,9/30/2020,8:00 AM,Puducherry,21616,517,27066,44102,262220,,,,,306322
6833,9/30/2020,8:00 AM,Punjab,92277,3359,112460,44138,278306,,,,,322444
6834,9/30/2020,8:00 AM,Rajasthan,111272,1471,133119,44154,296919,,,,,341073
6835,9/30/2020,8:00 AM,Sikkim,2235,35,2937,44800,317282,,,,,362082
6836,9/30/2020,8:00 AM,Tamil Nadu,536209,9453,591943,44819,318778,,,,,363597
6837,9/30/2020,8:00 AM,Telengana,160933,1127,191386,45900,344085,,,,,389985
6838,9/30/2020,8:00 AM,Tripura,19692,277,25734,56954,367648,,,,,424673
6839,9/30/2020,8:00 AM,Uttarakhand,38282,591,47995,64577,383188,,,,,447836
6840,9/30/2020,8:00 AM,Uttar Pradesh,336981,5715,394856,65115,386178,,,,,451366
6841,9/30/2020,8:00 AM,West Bengal,222805,4899,253768,76148,403989,,,,,480210
6842,10/1/2020,8:00 AM,Andaman and Nicobar Islands,3608,53,3835,79951,416240,,,,,496264
6843,10/1/2020,8:00 AM,Andhra Pradesh,629211,5828,693484,80078,417869,,,,,498020
6844,10/1/2020,8:00 AM,Arunachal Pradesh,6890,16,9796,86306,441738,,,,,528117
6845,10/1/2020,8:00 AM,Assam,145618,697,180811,96697,625876,,,,,507868
6846,10/1/2020,8:00 AM,Bihar,169732,904,182728,111405,734497,,,,,630011
6847,10/1/2020,8:00 AM,Chandigarh,9813,162,11938,117598,760983,,,,,661459
6848,10/1/2020,8:00 AM,Chhattisgarh,81718,957,113602,123264,783663,,,,,688667
6849,10/1/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2929,2,3040,131175,808766,,,,,720396
6850,10/1/2020,8:00 AM,Delhi,247446,5361,279715,132510,811409,,,,,724262
6851,10/1/2020,8:00 AM,Goa,28125,428,33418,138480,841243,,,,,758722
6852,10/1/2020,8:00 AM,Gujarat,117099,3450,137232,145967,870912,,,,,793939
6853,10/1/2020,8:00 AM,Haryana,112877,1382,128599,154960,896971,,,,,828174
6854,10/1/2020,8:00 AM,Himachal Pradesh,11390,186,14976,163997,929199,,,,,867030
6855,10/1/2020,8:00 AM,Jammu and Kashmir,56872,1181,75070,173631,961198,,,,,905529
6856,10/1/2020,8:00 AM,Jharkhand,71342,713,83651,181227,989839,,,,,940796
6857,10/1/2020,8:00 AM,Karnataka,485268,8864,601767,181541,991624,,,,,942868
6858,10/1/2020,8:00 AM,Kerala,128224,742,196106,184164,1001837,,,,,955419
6859,10/1/2020,8:00 AM,Ladakh,3147,58,4269,188577,1042429,,,,,997601
6860,10/1/2020,8:00 AM,Madhya Pradesh,104734,2316,128047,191982,1075255,,,,,1030664
6861,10/1/2020,8:00 AM,Maharashtra,1088322,36662,1384446,195556,1122368,,,,,1077830
6862,10/1/2020,8:00 AM,Manipur,8460,67,10983,199274,1185591,,,,,1140121
6863,10/1/2020,8:00 AM,Meghalaya,3975,49,5639,201697,1233082,,,,,1185843
6864,10/1/2020,8:00 AM,Mizoram,1597,0,2017,205151,1273712,,,,,1227030
6865,10/1/2020,8:00 AM,Nagaland,5066,17,6163,208067,1326766,,,,,1278480
6866,10/1/2020,8:00 AM,Odisha,185700,842,219119,210995,1362616,,,,,1313584
6867,10/1/2020,8:00 AM,Puducherry,22074,521,27544,220900,1455120,,,,,1405944
6868,10/1/2020,8:00 AM,Punjab,93666,3406,113886,232662,1550455,,,,,1504570
6869,10/1/2020,8:00 AM,Rajasthan,113225,1486,135292,243555,1654627,,,,,1611380
6870,10/1/2020,8:00 AM,Sikkim,2303,37,3012,248890,1811035,,,,,1763427
6871,10/1/2020,8:00 AM,Tamil Nadu,541819,9520,597602,251212,1909974,,,,,1861282
6872,10/1/2020,8:00 AM,Telengana,163407,1135,193600,257338,2034702,,,,,1982573
6873,10/1/2020,8:00 AM,Tripura,20092,283,26066,258492,2059659,,,,,2006982
6874,10/1/2020,8:00 AM,Uttarakhand,39278,611,49000,267499,2185112,,,,,2129490
6875,10/1/2020,8:00 AM,Uttar Pradesh,342415,5784,399082,301224,2320611,,,,,2283343
6876,10/1/2020,8:00 AM,West Bengal,225759,4958,257049,405112,2396951,,,,,2447626
6877,10/2/2020,8:00 AM,Andaman and Nicobar Islands,3623,53,3848,499940,2452305,,,,,2584964
6878,10/2/2020,8:00 AM,Andhra Pradesh,636508,5869,700235,504773,2455429,,,,,2591096
6879,10/2/2020,8:00 AM,Arunachal Pradesh,7049,16,10020,518477,2614063,,,,,2742005
6880,10/2/2020,8:00 AM,Assam,147522,711,182396,539310,2732789,,,,,2861258
6881,10/2/2020,8:00 AM,Bihar,171048,904,184038,551525,2843118,,,,,2965467
6882,10/2/2020,8:00 AM,Chandigarh,10009,164,12057,561611,3042975,,,,,3148315
6883,10/2/2020,8:00 AM,Chhattisgarh,84699,986,116153,571385,3240476,,,,,3332501
6884,10/2/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2939,2,3054,580553,3423275,,,,,3500047
6885,10/2/2020,8:00 AM,Delhi,250613,5401,282752,582589,3488880,,,,,3559142
6886,10/2/2020,8:00 AM,Goa,28525,440,33942,589584,3697391,,,,,3744656
6887,10/2/2020,8:00 AM,Gujarat,118433,3460,138583,598594,3801409,,,,,3837190
6888,10/2/2020,8:00 AM,Haryana,115038,1402,129912,605152,3936912,,,,,3955399
6889,10/2/2020,8:00 AM,Himachal Pradesh,11608,195,15219,612321,4000459,,,,,4010610
6890,10/2/2020,8:00 AM,Jammu and Kashmir,58552,1198,76163,617745,4162439,,,,,4151762
6891,10/2/2020,8:00 AM,Jharkhand,72461,721,84664,618505,4169039,,,,,4157933
6892,10/2/2020,8:00 AM,Karnataka,492412,8994,611837,618541,4169270,,,,,4158090
6893,10/2/2020,8:00 AM,Kerala,131052,771,204241,618758,4197162,,,,,4178677
6894,10/2/2020,8:00 AM,Ladakh,3232,61,4360,619907,4261606,,,,,4227755
6895,10/2/2020,8:00 AM,Madhya Pradesh,107279,2336,130088,622789,4337798,,,,,4275187
6896,10/2/2020,8:00 AM,Maharashtra,1104426,37056,1400922,625096,4416969,,,,,4325903
6897,10/2/2020,8:00 AM,Manipur,8641,68,11111,626360,4496212,,,,,4376415
6898,10/2/2020,8:00 AM,Meghalaya,4001,51,5802,635641,4567319,,,,,4388638
6899,10/2/2020,8:00 AM,Mizoram,1721,0,2049,636355,4568871,,,,,4389592
6900,10/2/2020,8:00 AM,Nagaland,5144,17,6244,657177,4656723,,,,,4406542
6901,10/2/2020,8:00 AM,Odisha,190080,859,222734,670078,4736435,,,,,4422419
6902,10/2/2020,8:00 AM,Puducherry,22505,525,28024,679547,4761236,,,,,4432324
6903,10/2/2020,8:00 AM,Punjab,95937,3451,115151,692132,4787680,,,,,4442464
6904,10/2/2020,8:00 AM,Rajasthan,115178,1500,137485,709293,4804250,,,,,4450029
6905,10/2/2020,8:00 AM,Sikkim,2375,39,3050,709492,4804236,,,,,4450028
6906,10/2/2020,8:00 AM,Tamil Nadu,547335,9586,603290,709478,4804235,,,,,4450013
6907,10/2/2020,8:00 AM,Telengana,165844,1145,195609,710204,4804239,,,,,4450594
6908,10/2/2020,8:00 AM,Tripura,20596,286,26362,712202,4804241,,,,,4451311
6909,10/2/2020,8:00 AM,Uttarakhand,40079,625,49248,715327,4804244,,,,,4451824
6910,10/2/2020,8:00 AM,Uttar Pradesh,346859,5864,403101,718655,4804266,,,,,4452572
6911,10/2/2020,8:00 AM,West Bengal,228755,5017,260324,719437,4804297,246,,,,4453033
6912,10/3/2020,8:00 AM,Andaman and Nicobar Islands,3631,53,3858,722244,4804302,260,,,,4453425
6913,10/3/2020,8:00 AM,Andhra Pradesh,643993,5900,706790,722926,4804309,298,,,,4453837
6914,10/3/2020,8:00 AM,Arunachal Pradesh,7183,18,10220,725749,4804311,317,,,,4454485
6915,10/3/2020,8:00 AM,Assam,148963,721,183812,784357,4805088,355,,,,4462811
6916,10/3/2020,8:00 AM,Bihar,172449,910,185436,845213,4807581,1078,,,,4477983
6917,10/3/2020,8:00 AM,Chandigarh,10162,169,12212,891419,4810218,2521,,,,4495506
6918,10/3/2020,8:00 AM,Chhattisgarh,88095,1002,118790,924870,4878751,3721,,,,4577957
6919,10/3/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2959,2,3061,952510,4959370,6212,,,,4672773
6920,10/3/2020,8:00 AM,Delhi,253784,5438,285672,959463,5018076,7921,,,,4737360
6921,10/3/2020,8:00 AM,Goa,29004,442,34455,987525,5066616,10668,,,,4802730
6922,10/3/2020,8:00 AM,Gujarat,119683,3475,139893,1014992,5123602,12766,,,,4878994
6923,10/3/2020,8:00 AM,Haryana,116716,1425,131388,1039209,5173837,13877,,,,4947737
6924,10/3/2020,8:00 AM,Himachal Pradesh,11996,202,15454,1066332,5239874,14568,,,,5033655
6925,10/3/2020,8:00 AM,Jammu and Kashmir,59952,1212,77253,1095401,5318347,14639,,,,5133125
6926,10/3/2020,8:00 AM,Jharkhand,73428,729,85400,1125557,5436733,14766,,,,5274798
6927,10/3/2020,8:00 AM,Karnataka,499506,9119,620630,1143102,5537720,14766,,,,5391957
6928,10/3/2020,8:00 AM,Kerala,135144,791,213499,1175670,5674944,14852,,,,5554284
6929,10/3/2020,8:00 AM,Ladakh,3274,61,4429,1208645,5822501,14938,,,,5728537
6930,10/3/2020,8:00 AM,Madhya Pradesh,109611,2372,132107,1238788,5970284,15076,,,,5900344
6931,10/3/2020,8:00 AM,Maharashtra,1117720,37480,1416513,1266941,6122634,15204,,,,6074863
6932,10/3/2020,8:00 AM,Manipur,8992,69,11397,1295923,6304896,15321,,,,6279779
6933,10/3/2020,8:00 AM,Meghalaya,4226,52,6033,1318999,6496069,15796,,,,6488020
6934,10/3/2020,8:00 AM,Mizoram,1759,0,2103,1330893,6633949,16278,,,,6636883
